credit_rating,revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity,capital,operating_cash_flow,interest_bearing_debt,debt_ratio,ROA,ROE,asset_turnover_ratio,interest_to_assets_ratio,interest_to_revenue_ratio,cash_flow_to_interest,interest_to_cash_flow,log_total_assets,log_total_liabilities
AAA,163543.0,11497.0,8821.8,389968.5,216321.7,166539.4,23597.0,34343.2,46370.4,9.2,0.0,0.1,0.4,0.1,0.3,0.7,1.4,5.6,5.3
AAA,254212.3,37074.4,23075.7,422754.3,177995.2,208436.5,97476.2,60248.0,46970.1,1.8,0.1,0.1,0.6,0.1,0.2,1.3,0.8,5.6,5.3
AAA,278096.8,36441.9,15909.9,347691.7,40517.5,230642.0,27969.3,45984.6,76005.6,1.4,0.0,0.1,0.8,0.2,0.3,0.6,1.7,5.5,4.6
AAA,228706.8,14355.6,9264.2,553155.4,343159.1,149637.8,0.1,17466.9,162235.2,3431591.2,0.0,0.1,0.4,0.3,0.7,0.1,9.3,5.7,5.5
AAA,94108.7,9289.3,3512.9,411626.4,215894.2,206033.2,0.1,24767.6,62019.2,2158942.1,0.0,0.0,0.2,0.2,0.7,0.4,2.5,5.6,5.3
AAA,105729.0,3669.3,-3214.6,330534.4,48791.7,272256.7,0.1,4883.8,113678.8,487917.0,-0.0,-0.0,0.3,0.3,1.1,0.0,23.3,5.5,4.7
AAA,182671.0,2042.3,-1034.2,395424.9,232387.2,138673.4,33853.7,25711.1,69946.0,6.9,-0.0,-0.0,0.5,0.2,0.4,0.4,2.7,5.6,5.4
AAA,101866.9,8822.8,3323.3,394417.4,289790.1,89286.1,0.1,16700.9,175767.2,2897900.6,0.0,0.0,0.3,0.4,1.7,0.1,10.5,5.6,5.5
AAA,97494.4,16518.7,12547.0,511439.4,297509.0,210799.5,0.1,49436.4,193825.2,2975090.4,0.0,0.1,0.2,0.4,2.0,0.3,3.9,5.7,5.5
AAA,55832.5,10228.0,10330.7,385489.7,197867.9,218121.1,0.1,18474.9,115443.2,1978678.6,0.0,0.0,0.1,0.3,2.1,0.2,6.2,5.6,5.3
AAA,153039.3,25368.8,26530.1,648074.6,395528.6,251205.8,23145.1,59258.4,189716.1,17.1,0.0,0.1,0.2,0.3,1.2,0.3,3.2,5.8,5.6
AAA,157832.4,33312.3,27828.9,191787.5,19849.7,142365.4,44830.0,11352.7,92300.5,0.4,0.1,0.2,0.8,0.5,0.6,0.1,8.1,5.3,4.3
AAA,127145.0,11890.0,7266.0,522788.4,339847.3,189798.3,114438.0,32866.2,187181.4,3.0,0.0,0.0,0.2,0.4,1.5,0.2,5.7,5.7,5.5
AAA,149649.1,18222.6,7009.2,332740.6,206814.1,145403.9,118249.0,30010.5,-3006.0,1.7,0.0,0.0,0.4,-0.0,-0.0,-10.0,-0.1,5.5,5.3
AAA,67727.1,-2957.0,-5437.6,569805.5,391910.8,235554.6,122208.3,16975.6,108261.7,3.2,-0.0,-0.0,0.1,0.2,1.6,0.2,6.4,5.8,5.6
AAA,91871.5,2732.9,4099.3,423998.4,222762.1,195912.5,0.1,19970.6,151688.9,2227620.8,0.0,0.0,0.2,0.4,1.7,0.1,7.6,5.6,5.3
AAA,27270.8,13635.4,20453.1,271303.0,201309.2,147615.2,81696.2,12617.5,-6004.8,2.5,0.1,0.1,0.1,-0.0,-0.2,-2.1,-0.5,5.4,5.3
AAA,99314.2,-2227.9,7577.1,191597.0,98524.0,94213.4,37097.1,-2617.2,59779.9,2.7,0.0,0.1,0.5,0.3,0.6,-0.0,-22.9,5.3,5.0
AAA,102729.7,8851.5,-2775.1,175628.6,133722.4,34817.2,7460.1,45594.5,98876.3,17.9,-0.0,-0.1,0.6,0.6,1.0,0.5,2.2,5.2,5.1
AAA,225287.2,29549.8,7615.9,359952.0,223783.2,76827.3,0.1,35038.2,65863.6,2237832.0,0.0,0.1,0.6,0.2,0.3,0.5,1.9,5.6,5.3
AAA,78312.4,5242.7,1097.0,223498.0,69773.8,186708.2,105036.2,9615.9,31661.5,0.7,0.0,0.0,0.4,0.1,0.4,0.3,3.3,5.3,4.8
AAA,88520.5,14622.3,15023.0,238793.8,59592.3,177804.8,0.1,30045.8,109583.6,595923.5,0.1,0.1,0.4,0.5,1.2,0.3,3.6,5.4,4.8
AAA,221989.0,33969.9,18795.5,357825.4,40843.5,268004.0,0.1,45041.0,26296.9,408434.5,0.1,0.1,0.6,0.1,0.1,1.7,0.6,5.6,4.6
AAA,80590.9,3162.0,3340.0,116889.6,76973.6,54146.6,0.1,29508.5,-11779.4,769735.8,0.0,0.1,0.7,-0.1,-0.1,-2.5,-0.4,5.1,4.9
AAA,47246.3,-4803.8,-5377.3,50713.4,41725.1,22726.1,22726.1,-3323.3,98282.3,1.8,-0.1,-0.2,0.9,1.9,2.1,-0.0,-29.6,4.7,4.6
AAA,308146.9,22241.8,24018.5,642848.7,245681.7,328873.7,0.1,17559.6,37341.7,2456817.5,0.0,0.1,0.5,0.1,0.1,0.5,2.1,5.8,5.4
AAA,101437.5,2313.6,-9969.6,230790.6,60495.8,198250.4,160588.9,8451.4,25977.3,0.4,-0.0,-0.1,0.4,0.1,0.3,0.3,3.1,5.4,4.8
AAA,133215.0,27109.6,14617.6,482298.9,276784.8,213614.8,192430.8,12881.8,194535.2,1.4,0.0,0.1,0.3,0.4,1.5,0.1,15.1,5.7,5.4
AAA,210240.2,10371.9,3461.4,316254.3,123672.9,135632.4,115126.7,-3521.5,148556.1,1.1,0.0,0.0,0.7,0.5,0.7,-0.0,-42.2,5.5,5.1
AAA,301306.9,22646.6,15482.5,574152.7,329935.0,151530.0,30177.4,20214.0,171206.9,10.9,0.0,0.1,0.5,0.3,0.6,0.1,8.5,5.8,5.5
AAA,164919.5,20179.3,15851.4,168154.8,102864.8,27605.5,27605.5,19688.9,122683.7,3.7,0.1,0.6,1.0,0.7,0.7,0.2,6.2,5.2,5.0
AAA,179746.2,23665.3,19986.3,276457.8,127297.2,121355.5,121355.5,19338.3,121403.5,1.0,0.1,0.2,0.7,0.4,0.7,0.2,6.3,5.4,5.1
AAA,157039.6,23272.2,16140.7,416172.2,168412.7,240788.9,93832.3,15683.6,111097.0,1.8,0.0,0.1,0.4,0.3,0.7,0.1,7.1,5.6,5.2
AAA,239746.6,2273.8,3410.7,370201.4,70725.0,221394.1,14440.3,-3083.3,124502.8,4.9,0.0,0.0,0.6,0.3,0.5,-0.0,-40.4,5.6,4.8
AAA,178876.4,19429.0,5483.8,98485.3,17626.1,35187.1,0.1,9949.1,28462.3,176260.8,0.1,0.2,1.8,0.3,0.2,0.3,2.9,5.0,4.2
AAA,78496.8,18053.9,4575.5,322864.0,224850.2,135196.9,90348.9,54833.6,89012.4,2.5,0.0,0.0,0.2,0.3,1.1,0.6,1.6,5.5,5.4
AAA,158640.4,4672.3,-3617.8,179165.0,19998.2,152205.3,135480.2,12042.6,9112.3,0.1,-0.0,-0.0,0.9,0.1,0.1,1.3,0.8,5.3,4.3
AAA,292240.4,29813.9,14482.1,522968.1,341874.3,94253.3,0.1,42962.9,128037.6,3418742.7,0.0,0.2,0.6,0.2,0.4,0.3,3.0,5.7,5.5
AAA,234279.7,788.6,1183.0,226530.1,38541.3,127510.4,34450.3,38390.5,39274.0,1.1,0.0,0.0,1.0,0.2,0.2,1.0,1.0,5.4,4.6
AAA,308681.9,17208.0,10631.2,603124.6,200638.2,324751.4,77365.3,9077.9,107270.3,2.6,0.0,0.0,0.5,0.2,0.3,0.1,11.8,5.8,5.3
AAA,73055.6,25352.1,11487.3,411495.6,292779.6,140355.3,32132.7,57433.8,184112.1,9.1,0.0,0.1,0.2,0.4,2.5,0.3,3.2,5.6,5.5
AAA,222484.2,19696.4,10975.4,564858.3,228804.4,289289.7,0.1,48783.1,145510.4,2288043.7,0.0,0.0,0.4,0.3,0.7,0.3,3.0,5.8,5.4
AAA,169047.2,14758.0,6455.5,550263.5,268015.1,262752.0,27345.5,37943.6,159946.7,9.8,0.0,0.0,0.3,0.3,0.9,0.2,4.2,5.7,5.4
AAA,154052.8,19180.5,18002.3,241356.2,105302.8,128897.4,20779.3,49257.9,22178.8,5.1,0.1,0.1,0.6,0.1,0.1,2.2,0.5,5.4,5.0
AAA,196130.4,-5407.3,-9437.7,436849.3,310720.2,96642.6,96642.6,19621.8,162831.9,3.2,-0.0,-0.1,0.4,0.4,0.8,0.1,8.3,5.6,5.5
AAA,99171.7,512.1,-1162.3,167225.6,71550.9,98837.3,0.1,16909.7,-8358.5,715509.4,-0.0,-0.0,0.6,-0.0,-0.1,-2.0,-0.5,5.2,4.9
AAA,75875.8,8322.6,3754.5,435560.9,297271.8,146492.1,0.1,31308.3,181431.2,2972718.0,0.0,0.0,0.2,0.4,2.4,0.2,5.8,5.6,5.5
AAA,192625.6,26764.8,23278.2,256771.5,47943.1,205332.4,162586.4,45041.3,4282.1,0.3,0.1,0.1,0.8,0.0,0.0,10.5,0.1,5.4,4.7
AAA,118842.9,-7640.4,-9899.1,342437.8,217803.5,123445.5,92487.7,26820.4,129698.0,2.4,-0.0,-0.1,0.3,0.4,1.1,0.2,4.8,5.5,5.3
AAA,56060.1,-5417.1,-9491.3,304805.4,169532.6,189771.7,132078.0,26979.6,44485.0,1.3,-0.0,-0.1,0.2,0.1,0.8,0.6,1.6,5.5,5.2
AAA,59120.6,8241.4,3621.3,271943.7,146057.1,187185.6,187185.6,3263.0,30620.6,0.8,0.0,0.0,0.2,0.1,0.5,0.1,9.4,5.4,5.2
AAA,143807.2,2251.2,-7002.2,429922.2,309714.2,85528.3,0.1,-1484.5,127673.5,3097142.5,-0.0,-0.1,0.3,0.3,0.9,-0.0,-86.1,5.6,5.5
AAA,220915.3,6368.0,-5210.9,339547.5,237789.4,48226.9,48226.9,12412.2,138605.5,4.9,-0.0,-0.1,0.7,0.4,0.6,0.1,11.2,5.5,5.4
AAA,96427.1,16265.2,9868.3,552052.6,339477.0,244747.8,73186.2,51336.8,152002.7,4.6,0.0,0.0,0.2,0.3,1.6,0.3,3.0,5.7,5.5
AAA,195295.9,11954.3,8989.8,607611.5,321052.9,250807.0,0.1,9999.2,143619.5,3210529.0,0.0,0.0,0.3,0.2,0.7,0.1,14.4,5.8,5.5
AAA,64081.7,-117.5,560.5,448453.7,239169.9,252353.6,11808.8,37628.3,76994.9,20.3,0.0,0.0,0.1,0.2,1.2,0.5,2.0,5.7,5.4
AAA,69832.3,8669.9,-5520.6,376115.5,199511.8,233535.1,181081.7,15153.2,61760.0,1.1,-0.0,-0.0,0.2,0.2,0.9,0.2,4.1,5.6,5.3
AAA,133106.3,19643.4,3586.5,325152.8,186587.1,142508.5,54459.8,37599.9,68865.0,3.4,0.0,0.0,0.4,0.2,0.5,0.5,1.8,5.5,5.3
AAA,87075.6,11840.5,17760.7,530160.3,375969.3,162781.5,11782.4,16815.1,216151.2,31.9,0.0,0.1,0.2,0.4,2.5,0.1,12.9,5.7,5.6
AAA,97638.2,2341.3,-9597.0,326173.2,72772.9,260925.5,0.1,-6929.6,45611.8,727728.5,-0.0,-0.0,0.3,0.1,0.5,-0.2,-6.6,5.5,4.9
AAA,276735.2,-141.1,-3757.6,519789.4,195585.7,247037.2,0.1,29207.6,43285.2,1955856.5,-0.0,-0.0,0.5,0.1,0.2,0.7,1.5,5.7,5.3
AAA,91896.4,-2102.6,855.5,316233.2,117108.5,218227.4,51575.8,22714.7,70487.3,2.3,0.0,0.0,0.3,0.2,0.8,0.3,3.1,5.5,5.1
AAA,28128.7,14064.3,10919.2,292349.9,291501.2,67744.6,67744.6,20561.4,99710.3,4.3,0.0,0.2,0.1,0.3,3.5,0.2,4.8,5.5,5.5
AAA,217378.0,29595.7,20714.2,385777.0,202670.2,156844.9,114983.1,41764.0,73084.2,1.8,0.1,0.1,0.6,0.2,0.3,0.6,1.7,5.6,5.3
AAA,260818.7,19708.4,17374.6,391742.8,73970.2,260506.5,0.1,40133.4,19622.0,739702.0,0.0,0.1,0.7,0.1,0.1,2.0,0.5,5.6,4.9
AAA,34701.0,14032.8,9949.0,297624.2,194646.3,166269.3,166269.3,36751.2,106985.2,1.2,0.0,0.1,0.1,0.4,3.1,0.3,2.9,5.5,5.3
AAA,298656.1,15047.8,2645.5,433712.0,92278.6,274719.7,100630.7,36347.3,37322.9,0.9,0.0,0.0,0.7,0.1,0.1,1.0,1.0,5.6,5.0
AAA,98776.7,16682.3,3604.4,183144.8,96427.4,94542.4,0.1,9716.3,-1505.8,964273.8,0.0,0.0,0.5,-0.0,-0.0,-6.5,-0.2,5.3,5.0
AAA,242500.8,14880.0,7776.4,505991.7,184572.3,278932.0,139949.2,57605.6,141305.1,1.3,0.0,0.0,0.5,0.3,0.6,0.4,2.5,5.7,5.3
AAA,108952.2,27092.3,26924.0,344130.7,161692.9,227765.6,161058.6,41592.6,32041.5,1.0,0.1,0.1,0.3,0.1,0.3,1.3,0.8,5.5,5.2
AAA,74384.6,5096.1,5467.0,224624.2,100419.7,124304.7,0.1,-1552.2,107337.5,1004196.9,0.0,0.0,0.3,0.5,1.4,-0.0,-69.2,5.4,5.0
AAA,255799.6,9493.9,4927.2,454272.8,287980.1,100300.6,54141.1,26821.6,121337.1,5.3,0.0,0.0,0.6,0.3,0.5,0.2,4.5,5.7,5.5
AAA,173128.0,34461.9,24625.1,320090.9,214931.5,80013.5,0.1,27840.3,36721.5,2149315.4,0.1,0.3,0.5,0.1,0.2,0.8,1.3,5.5,5.3
AAA,225712.8,22450.5,10826.0,279706.3,45898.7,183737.0,0.1,43164.9,27728.8,458987.5,0.0,0.1,0.8,0.1,0.1,1.6,0.6,5.4,4.7
AAA,261703.6,17790.9,9983.5,330517.1,52568.4,200061.0,0.1,48134.7,32893.8,525684.3,0.0,0.0,0.8,0.1,0.1,1.5,0.7,5.5,4.7
AAA,25414.9,12707.5,19061.2,398632.2,334566.0,124591.6,124591.6,974.6,196072.1,2.7,0.0,0.2,0.1,0.5,7.7,0.0,201.0,5.6,5.5
AAA,144528.7,-2069.0,-8289.2,467012.0,343324.7,90177.4,0.1,39695.6,217387.6,3433246.8,-0.0,-0.1,0.3,0.5,1.5,0.2,5.5,5.7,5.5
AAA,21682.8,10841.4,4699.8,370073.9,346946.0,82747.9,53155.2,32020.0,113501.5,6.5,0.0,0.1,0.1,0.3,5.2,0.3,3.5,5.6,5.5
AAA,261793.3,2065.2,-10466.2,289892.1,130081.0,84378.6,41232.1,23476.3,54528.9,3.2,-0.0,-0.1,0.9,0.2,0.2,0.4,2.3,5.5,5.1
AAA,124330.3,11966.3,17949.4,325743.6,157211.4,172512.8,50152.4,-3530.3,61564.0,3.1,0.1,0.1,0.4,0.2,0.5,-0.1,-17.4,5.5,5.2
AAA,141156.1,21669.8,11847.5,510996.7,305775.0,201495.8,88466.8,44572.5,193007.8,3.5,0.0,0.1,0.3,0.4,1.4,0.2,4.3,5.7,5.5
AAA,118139.8,17794.0,-2096.6,246228.2,126174.3,152031.5,132571.8,32145.7,-13186.5,1.0,-0.0,-0.0,0.5,-0.1,-0.1,-2.4,-0.4,5.4,5.1
AAA,69848.7,-10197.2,-5098.2,358358.5,232500.2,152573.2,130906.0,11594.8,147479.2,1.8,-0.0,-0.0,0.2,0.4,2.1,0.1,12.7,5.6,5.4
AAA,154028.5,3956.4,5934.7,549157.4,287167.4,249991.2,123264.1,-2576.5,190984.8,2.3,0.0,0.0,0.3,0.3,1.2,-0.0,-74.2,5.7,5.5
AAA,73984.9,27149.4,26562.9,455578.8,251663.6,251236.1,168138.6,6481.2,140060.0,1.5,0.1,0.1,0.2,0.3,1.9,0.0,21.6,5.7,5.4
AAA,29004.6,3931.4,-3756.8,99673.1,52907.1,106536.7,106536.7,28102.4,50895.1,0.5,-0.0,-0.0,0.3,0.5,1.8,0.6,1.8,5.0,4.7
AAA,115514.3,16345.9,5797.1,498678.0,235665.7,275957.5,123349.3,5677.7,163935.5,1.9,0.0,0.0,0.2,0.3,1.4,0.0,28.9,5.7,5.4
AAA,140243.8,6342.4,1020.4,381987.2,180661.7,191539.1,80110.9,17610.6,128559.2,2.3,0.0,0.0,0.4,0.3,0.9,0.1,7.3,5.6,5.3
AAA,174806.0,30357.7,23955.1,348683.3,244898.0,96331.1,23181.8,60023.8,39287.9,10.6,0.1,0.2,0.5,0.1,0.2,1.5,0.7,5.5,5.4
AAA,127803.0,4576.9,2615.2,77260.1,16844.1,24337.0,0.1,-2568.2,73338.9,168440.8,0.0,0.1,1.7,0.9,0.6,-0.0,-28.6,4.9,4.2
AAA,186283.6,7327.7,-5817.1,251582.5,140237.0,82068.8,0.1,60150.3,8051.2,1402370.2,-0.0,-0.1,0.7,0.0,0.0,7.5,0.1,5.4,5.1
AAA,271934.2,25380.2,22327.7,503565.5,271297.7,180951.6,118218.6,45226.6,102480.8,2.3,0.0,0.1,0.5,0.2,0.4,0.4,2.3,5.7,5.4
AAA,93980.7,22873.6,13500.6,487702.3,251487.4,254721.8,100927.9,44122.9,207276.3,2.5,0.0,0.1,0.2,0.4,2.2,0.2,4.7,5.7,5.4
AAA,140406.1,4591.2,6886.8,386112.3,298297.4,72471.5,10061.1,10741.3,117592.1,29.6,0.0,0.1,0.4,0.3,0.8,0.1,10.9,5.6,5.5
AAA,151013.2,23141.7,15227.9,397934.2,281799.6,75270.9,0.1,56794.6,203538.1,2817996.3,0.0,0.2,0.4,0.5,1.3,0.3,3.6,5.6,5.4
AAA,116620.3,14326.4,3564.4,607319.0,391986.7,220979.5,0.1,24211.2,171459.7,3919867.5,0.0,0.0,0.2,0.3,1.5,0.1,7.1,5.8,5.6
AAA,45549.1,22577.2,14730.5,363303.7,199802.2,195308.0,2738.7,25511.8,144130.2,73.0,0.0,0.1,0.1,0.4,3.2,0.2,5.6,5.6,5.3
AAA,101970.0,21439.0,22951.9,323361.0,98632.5,258202.0,32495.5,51005.2,13341.3,3.0,0.1,0.1,0.3,0.0,0.1,3.8,0.3,5.5,5.0
AAA,258903.9,15481.2,7439.9,588096.9,168460.1,352159.9,0.1,25916.7,130768.3,1684601.0,0.0,0.0,0.4,0.2,0.5,0.2,5.0,5.8,5.2
AAA,221610.6,26144.6,25830.5,544321.7,270360.9,234175.7,0.1,36586.6,102417.2,2703609.0,0.0,0.1,0.4,0.2,0.5,0.4,2.8,5.7,5.4
AAA,176955.0,16424.2,10586.5,224998.7,45932.8,159887.7,104074.7,16020.9,34428.8,0.4,0.0,0.1,0.8,0.2,0.2,0.5,2.1,5.4,4.7
AAA,195643.7,12149.5,7015.2,478426.8,246307.9,197090.5,128871.8,50732.7,203090.2,1.9,0.0,0.0,0.4,0.4,1.0,0.2,4.0,5.7,5.4
AAA,138448.6,-2099.0,-1522.0,549701.7,268588.5,278693.0,0.1,24147.2,56837.9,2685885.4,-0.0,-0.0,0.3,0.1,0.4,0.4,2.4,5.7,5.4
AAA,166480.0,21559.5,11546.6,325557.8,94220.0,206581.3,24666.1,23122.5,87182.3,3.8,0.0,0.1,0.5,0.3,0.5,0.3,3.8,5.5,5.0
AAA,218249.9,-1198.0,3201.7,390436.8,179528.2,161537.2,14037.8,6872.7,64650.5,12.8,0.0,0.0,0.6,0.2,0.3,0.1,9.4,5.6,5.3
AAA,160867.7,16147.5,19244.2,339555.0,140351.1,192352.5,28658.2,27015.6,33733.9,4.9,0.1,0.1,0.5,0.1,0.2,0.8,1.2,5.5,5.1
AAA,271359.6,26490.4,15090.6,164208.8,47198.4,54498.8,54498.8,37539.3,-14209.7,0.9,0.1,0.3,1.7,-0.1,-0.1,-2.6,-0.4,5.2,4.7
AAA,261634.1,28091.1,23879.8,429463.3,306689.6,70371.7,0.1,38697.7,21749.9,3066896.3,0.1,0.3,0.6,0.1,0.1,1.8,0.6,5.6,5.5
AAA,96496.7,-7726.3,-72.8,515776.7,290858.6,233672.8,56355.6,12083.6,185489.3,5.2,-0.0,-0.0,0.2,0.4,1.9,0.1,15.3,5.7,5.5
AAA,257766.3,8507.6,9756.0,619809.0,310806.3,273173.9,70252.3,22983.9,56947.1,4.4,0.0,0.0,0.4,0.1,0.2,0.4,2.5,5.8,5.5
AAA,237405.6,34169.3,20291.4,583121.4,174655.6,360538.9,0.1,54614.4,127674.3,1746555.8,0.0,0.1,0.4,0.2,0.5,0.4,2.3,5.8,5.2
AAA,195830.9,8555.0,12832.5,628124.8,309781.7,289437.3,127448.4,20586.3,220968.9,2.4,0.0,0.0,0.3,0.4,1.1,0.1,10.7,5.8,5.5
AAA,10030.7,-2285.8,-6489.1,71678.9,85458.6,23662.9,23662.9,15724.2,73576.1,3.6,-0.1,-0.3,0.1,1.0,7.3,0.2,4.7,4.9,4.9
AAA,18719.9,9360.0,13401.4,402716.0,327016.7,130878.6,11310.0,40310.5,143082.0,28.9,0.0,0.1,0.0,0.4,7.6,0.3,3.5,5.6,5.5
AAA,154357.3,18228.9,24901.6,307559.8,208889.1,77641.7,0.1,54275.8,99184.8,2088891.2,0.1,0.3,0.5,0.3,0.6,0.5,1.8,5.5,5.3
AAA,268408.7,30196.6,21644.0,486598.6,93465.9,349032.3,162562.8,35696.0,86906.3,0.6,0.0,0.1,0.6,0.2,0.3,0.4,2.4,5.7,5.0
AAA,154610.6,14502.2,7974.0,261222.5,31361.6,235032.1,144652.8,48549.4,38008.3,0.2,0.0,0.0,0.6,0.1,0.2,1.3,0.8,5.4,4.5
AAA,82584.6,16612.9,20875.6,73260.4,8318.3,103906.5,103906.5,10744.4,-21257.0,0.1,0.3,0.2,1.1,-0.3,-0.3,-0.5,-2.0,4.9,3.9
AAA,106090.9,22606.0,17000.7,438228.2,262980.8,175717.8,0.1,56190.5,124310.8,2629808.4,0.0,0.1,0.2,0.3,1.2,0.5,2.2,5.6,5.4
AAA,71620.4,18389.9,11736.3,587300.4,369410.9,263656.2,109746.4,16992.0,170369.4,3.4,0.0,0.0,0.1,0.3,2.4,0.1,10.0,5.8,5.6
AAA,169202.8,-5118.7,-10629.7,428184.3,250397.6,143414.6,0.1,4168.7,84431.2,2503976.1,-0.0,-0.1,0.4,0.2,0.5,0.0,20.2,5.6,5.4
AAA,137864.6,27314.5,14679.2,221284.0,140278.0,91863.0,74901.1,25980.2,-3015.9,1.9,0.1,0.2,0.6,-0.0,-0.0,-8.6,-0.1,5.3,5.1
AAA,26116.5,5083.7,-552.8,117373.3,124680.4,51893.6,51893.6,10705.8,56073.9,2.4,-0.0,-0.0,0.2,0.5,2.1,0.2,5.2,5.1,5.1
AAA,162256.7,17562.8,2917.0,438652.3,256830.4,166067.2,0.1,35834.4,81416.6,2568303.7,0.0,0.0,0.4,0.2,0.5,0.4,2.3,5.6,5.4
AAA,199009.9,8792.5,7412.7,312274.1,159117.9,101053.5,0.1,-3858.2,51963.8,1591179.0,0.0,0.1,0.6,0.2,0.3,-0.1,-13.5,5.5,5.2
AAA,33562.1,-8928.2,-2396.1,353149.0,218241.5,150291.9,0.1,-4565.5,166033.0,2182414.6,-0.0,-0.0,0.1,0.5,4.9,-0.0,-36.4,5.5,5.3
AAA,188239.1,1155.3,1732.9,351869.2,87528.6,244914.6,122283.8,12431.7,56210.5,0.7,0.0,0.0,0.5,0.2,0.3,0.2,4.5,5.5,4.9
AAA,92821.5,19526.7,6823.5,102123.2,46892.8,81214.6,81214.6,19209.1,1997.1,0.6,0.1,0.1,0.9,0.0,0.0,9.6,0.1,5.0,4.7
AAA,99014.8,24229.2,9892.7,357604.9,278826.9,103121.8,103121.8,18812.3,125592.7,2.7,0.0,0.1,0.3,0.4,1.3,0.1,6.7,5.6,5.4
AAA,57498.8,10510.2,4044.5,479315.7,376799.6,137394.5,81650.4,18628.5,187530.2,4.6,0.0,0.0,0.1,0.4,3.3,0.1,10.1,5.7,5.6
AAA,303419.8,24981.1,16974.6,515282.0,153491.6,285483.1,0.1,58298.3,55201.9,1534916.1,0.0,0.1,0.6,0.1,0.2,1.1,0.9,5.7,5.2
AAA,242883.5,-9613.6,-6520.3,572365.7,340444.8,171112.5,63820.2,3787.7,154168.4,5.3,-0.0,-0.0,0.4,0.3,0.6,0.0,40.7,5.8,5.5
AAA,113446.2,14228.5,9824.9,524577.7,335688.0,224283.6,143351.8,31195.4,112942.5,2.3,0.0,0.0,0.2,0.2,1.0,0.3,3.6,5.7,5.5
AAA,185634.7,36498.4,22815.8,307005.5,72436.9,224353.8,74595.2,43281.7,23535.5,1.0,0.1,0.1,0.6,0.1,0.1,1.8,0.5,5.5,4.9
AAA,174244.3,10738.0,2540.0,545042.6,314926.0,220521.7,107853.0,19427.5,136162.4,2.9,0.0,0.0,0.3,0.2,0.8,0.1,7.0,5.7,5.5
AAA,84451.8,12257.4,6100.7,182855.9,79840.8,113720.3,0.1,23597.5,14473.4,798408.0,0.0,0.1,0.5,0.1,0.2,1.6,0.6,5.3,4.9
AAA,144424.0,16556.0,5146.6,244162.2,73321.3,172448.3,133247.3,19993.0,49147.8,0.6,0.0,0.0,0.6,0.2,0.3,0.4,2.5,5.4,4.9
AAA,90047.4,3232.5,-2075.7,555037.8,352915.6,231679.3,46121.9,32345.2,139537.0,7.7,-0.0,-0.0,0.2,0.3,1.5,0.2,4.3,5.7,5.5
AAA,124973.4,10068.8,2194.3,271593.3,120955.4,146933.6,0.1,19853.3,28335.1,1209554.3,0.0,0.0,0.5,0.1,0.2,0.7,1.4,5.4,5.1
AAA,262430.2,6736.7,8558.9,515050.4,174525.5,277099.1,20667.3,43976.3,102326.4,8.4,0.0,0.0,0.5,0.2,0.4,0.4,2.3,5.7,5.2
AAA,299769.0,19044.0,12930.5,272550.2,136140.3,61634.6,61634.6,22659.4,32617.2,2.2,0.0,0.2,1.1,0.1,0.1,0.7,1.4,5.4,5.1
AAA,221509.0,25866.4,10031.8,329109.0,26766.7,260627.6,60749.1,32791.8,54971.8,0.4,0.0,0.0,0.7,0.2,0.2,0.6,1.7,5.5,4.4
AAA,257180.4,26836.7,26286.2,513814.5,267475.6,160504.4,0.1,24187.8,212005.7,2674756.1,0.1,0.2,0.5,0.4,0.8,0.1,8.8,5.7,5.4
AAA,67629.8,367.0,550.4,405619.1,340355.8,105429.4,105429.4,16251.1,168935.4,3.2,0.0,0.0,0.2,0.4,2.5,0.1,10.4,5.6,5.5
AAA,223425.4,7202.9,10804.3,438522.3,153825.9,254858.9,84682.9,30875.7,50145.1,1.8,0.0,0.0,0.5,0.1,0.2,0.6,1.6,5.6,5.2
AAA,187070.0,21996.6,22522.9,222217.7,5290.0,202239.1,84285.3,54958.7,7652.8,0.1,0.1,0.1,0.8,0.0,0.0,7.2,0.1,5.3,3.7
AAA,152289.3,21738.5,9504.5,284042.2,173810.5,95112.5,31921.7,17621.0,66828.1,5.4,0.0,0.1,0.5,0.2,0.4,0.3,3.8,5.5,5.2
AAA,35217.1,-275.6,3700.9,309052.1,279982.2,77377.1,18966.1,46371.7,83195.2,14.8,0.0,0.0,0.1,0.3,2.4,0.6,1.8,5.5,5.4
AAA,32802.7,13610.6,467.4,375235.3,291142.0,129014.9,44759.5,20419.5,137162.8,6.5,0.0,0.0,0.1,0.4,4.2,0.1,6.7,5.6,5.5
AAA,262589.4,8841.3,2482.1,612968.5,388509.7,146328.7,41769.7,-5781.0,196712.6,9.3,0.0,0.0,0.4,0.3,0.7,-0.0,-34.0,5.8,5.6
AAA,119006.3,20297.7,10344.4,190370.5,48967.6,142877.3,0.1,32313.4,15431.5,489676.3,0.1,0.1,0.6,0.1,0.1,2.1,0.5,5.3,4.7
AAA,303078.9,6182.2,2975.1,603025.0,260352.7,257280.2,74139.2,6767.5,144998.6,3.5,0.0,0.0,0.5,0.2,0.5,0.0,21.4,5.8,5.4
AAA,155835.7,13332.5,13728.5,158461.6,68627.7,81305.2,46272.4,13906.9,-23421.3,1.5,0.1,0.2,1.0,-0.1,-0.2,-0.6,-1.7,5.2,4.8
